Created Date & Time,Request Type,Sub Request Type,Branch Name,Customer Comments,Comments Date & Time,Total Calls,Latitude_Comment,Longitude_Comment,closest_park,min_distance,ADDRESS,Latitude_Park,Longitude_Park,Keyword,Comment Address,Zone,comment_topics
8/4/21 2:53,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"To whom it may concern, Just letting you know that the dock at the McKell Wascana Conservation Park was vandalised. Part of the railing was broken off and left in the water. We picked up a couple a pieces and put them on the dock but we could not reach others. It is so unfortunate that someone or some people felt the need to destroy an area enjoyed by many. -The park that had its dock vandalised is the McKell Wascana Conservation Park (not Wascana Park). I have talked to both Ducks Unlimited and the Wascana Centre and both are saying that this park falls under the city's jurisdiction.&nbsp;",8/4/21 2:55,1.0,50.41331,-104.53653,WASCANA VIEW PARK,0.7996097007387224,3025 WASCANA CIRCLE,50.4203,-104.53918,-The dock at the McKell W,12001   WASCANA CIR,EAST,29
8/4/21 8:00,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,Paul would like us to see if the monument can be placed back on the foundation or if a new foundation is needed. Please assess and let Paul know if a monument company would need to come in to put the stone back on foundation. He likes pictures if you could take a few.,8/4/21 8:02,1.0,50.4646807,-104.6090953,ARBORETUM PARK,0.6036713511519854,1430 4TH AVE,50.4631727,-104.6009024,Foundation,2120   4TH AVE,CENTRAL,76
8/4/21 8:01,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Resident would like to speak to someone in regards to residents in the area NOT to cut the grass &amp; weeds around the storm channels as residents are still doing it and caller almost had his window smashed out from flying rocks. Would like letters to be mailed out to residents in the area again letting them know not to cut the grass. Please contact to discuss this afternoon sometime on his mobile number.,8/4/21 8:06,1.0,50.4801622,-104.676957,HASTINGS PARK,0.1667701294980342,216 HASTINGS CRES,50.4800195,-104.6746108,Vegetation control,3   WILLISTON DR,WEST,58
8/4/21 8:11,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"This service request has been created in response to an inquiry originally sent to Councillor Zachidniak and Mayor Masters. The departments are asked to respond directly to SR_Admin@regina.ca with the information required so that one coordinated response can be sent to the resident from Service Regina. Service Regina will ensure the noted Council members are copied on the coordinated response.SR 2093927 forwarded to Facilities Services for response SR 2093930 forwarded to Traffic Engineering for responseToday, August 1, the cricket pitch( Courtney Ave and dewdney west) was used for nearly the first time. The City has spent a Lot of money developing this Westerra park. There was a lot of activity. However, there is no parking, absolutelynone. There is no bathroom, portable or otherwise. We ( the city) have spent a lot on this cricket pitch. Please complete those obvious requirements. Next. Please reinstall the three way stop at Dewdney and Dorothy street. Traffic now is heavy and enters Dewdney/Dieppe place, from the west at 70 km/ hr. ( this means 80 for most people). It has become difficult to exit Dieppe via Dorothy, In a safe manner. We had temporary,all way stop signs recently, and it helped a lot. Please install a permanent all way stop atDewdney Ave and Dorothy street. Next. Since covid, the bike path has become very very busy, particularly in AE Wilson park . We could use signage and Garbage / bag dispensers for Dog Feces. It is an Issue. Particularly in winter. Please install appropriatesignage and disposal sites. Every Major City In Canada has them . Dogs are very popular. Next. The ball Diamond at Dieppe school is absolutely beautiful and has nightly adult softball games . This is wonderful. However. Adults need to pee. This means the hiddencorners of the closed Dieppe school are being used as a bathroom. Perhaps a portable bathroom is required. Thx ..I hope you take all of these suggestions into serious consideration. Al Dorosh ,35 year Dieppe resident/ happy homeowner.",8/4/21 8:21,1.0,50.4612571,-104.6849882,AE WILSON PARK WEST,0.696262393507352,1010 MCCARTHY BLVD,50.4602177,-104.6752887,Lack of parking and bathrooms,7327   5TH AVE,WEST,41
8/4/21 8:48,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"This service request has been created in response to an inquiry originally sent to Councillor Zachidniak. This response requires subject matter expertise from the department. The department is now asked to respond directly to the resident and ensure the noted Council members are copied on the response.Shanon, In advance of your attendance in Westerra on August 5th I have the following questions:(1) Why has the City of Regina allowed the assets turned over to the City from Harvard Forester to go to waste?(2) How can the City of Regina justify spending property tax dollars to replace assets turned over to the City from developers in pristine condition that are now dead and weed infested?(3) How does the City of Regina expect community members, home builders and businesses to invest in Westerra when the City of Regina can't be bothered to take care of public spaces in Westerra until there has been sufficient public outcry?(4) How can the City of Regina expect property owners to comply with the Community Standards Bylaw regarding weeds and overgrown vegetation when the City of Regina is incapable of maintaining City property in compliance with that Bylaw?(5) Why is the City of Regina seemingly surprised and ill-equipment to deal with weeds in communities on the edge of the City like Westerra?(6) Why is the City of Regina content to spend tax dollars to dole out a pound of cure instead of using a fraction of those funds to invest in an ounce of prevention?(7) Why does the City of Regina rely on complaints from community members instead of taking a proactive approach to weed management?I do appreciate you taking the time to attend on Thursday. My frustration is not directed at you personally but in your capacity as a representative of the City of Regina, which has largely ignored Westerra (to the detriment of the its residents) since theCity of Regina took over maintenance of the public spaces from Harvard Forester. I look forward to discussing these and other issues with you on Thursday.",8/4/21 8:50,1.0,50.4546604,-104.6964792,SEREDA PARK,0.1190639618420673,7955 BARLEY CRES,50.45385,-104.69538,Weed Management,8032   BARLEY CRES,WEST,-1
8/4/21 9:29,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,&nbsp;medians in the center of Dewdney avenue from Grace street going west have tall vegetation that needs to be cut down. It is dangerous for traffic turning left into the RCMP as it makes seeing oncoming vehicles difficult.Location Dewdney avenue west of Grace Street.,8/4/21 9:30,1.0,50.45517,-104.555167,MAHON PARK,0.2698755454967894,130 BROTHERTON AVE,50.4527473,-104.5553951,Traffic safety,    DEWDNEY AVE,EAST,-1
8/4/21 10:08,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,"My name is Donald O?Connor and I live at 2622 Kliman Cres, Regina. On July 12, 2021, I contacted the City of Regina regarding three (3) trees on the mound behind my backyard. At that time I informed the lady that took my call that thetrees were top-heavy, had several dead branches and branches that were hanging down that would make it difficult for the city to cut the grass on the mound. She gave me a reference number 2076555. I called again on July 26, 2021, and she informed me that thedepartment, Parks, and Rec, had received the service request and should be out sometime. She had no idea when it would happen. I was wondering when the request would be addressed.&nbsp;Thank you &nbsp;Donald",8/4/21 10:13,1.0,50.4375207,-104.5599266,WILFRED WALKER PARK,0.3483864140076273,1910 E WAGMAN DR,50.4391051,-104.5556827," O?Connorfalling trees, over",2622   KLIMAN CRES,EAST,13
8/4/21 11:03,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,"Resident reported that the easement has not been trimmed this year, could you please attend.The weeds are very tall.",8/4/21 11:04,1.0,50.475482,-104.6301286,GARNET PARK,0.2414377100131572,3310 AVONHURST DR,50.47396999999999,-104.62768,Weeds,3403   4TH AVE,NORTH,0
8/4/21 12:15,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,&nbsp;EMPRESS PARK - The sprinkler head directly behind 39 Empress Dr is not working so the grass is dying. Please attend to inspect&nbsp;,8/4/21 12:17,1.0,50.4488399,-104.65172,EMPRESS PARK,0.0,1 EMPRESS DR,50.4488399,-104.65172,Sprinkler head not working.,1   EMPRESS DR,WEST,95
8/4/21 13:08,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,*Short notice please* TICKET NUMBER 3018624 - mapping is attachedWe require a locate for the following location:Parliament Ave and Harbor Landing Drive &nbsp;Please email&nbsp;srlocates@regina.ca&nbsp;with results of locate request.&nbsp;Employee Name&nbsp;Keith MahingenEmployee Branch&nbsp;Traffic EngineeringEmployee Phone Number&nbsp;306-520-4277&nbsp;Reason for locate: concrete replacement&nbsp;Start date:28-Jul 2021&nbsp;,8/4/21 13:11,1.0,50.4159241,-104.6372377,RAWLINSON CRESCENT PARK,0.1322474724758581,3898 28TH AVE,50.41525,-104.6357,End date: 05-Aug 2021&nbsp,    PARLIAMENT AVE,SOUTH,61
8/4/21 13:37,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,Family has asked that we fill the gopher holes.,8/4/21 13:38,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,gopher holes,815   ASSINIBOINE AVE,,54
8/4/21 13:53,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Ticket 3209445 ***&nbsp;Short Notice Please ***Please email srlocates@regina.ca with results of locate request.5350 Aerodrome Road - Fairchild ParkSpecial event set-up; Setting up small stakes 1 - 5 inches long in grass areaRequestor ? Tawna RanalliEmail - tranalli@regina.caPhone: 3067776951,8/4/21 14:12,1.0,50.40775,-104.65619,FAIRCHILD PARK,0.0,5350 AERODROME RD,50.40775,-104.65619,"Ticketing system, short notice,",5350   AERODROME RD,SOUTH,1
8/4/21 15:37,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Ticket 3114929 *** Short Notice Please *** Work to start on SundayPlease email srlocates@regina.ca with results of locate request.2626 Dewdney Avenue East - Glencairn ParkSpecial event set-up; Setting up small stakes 1 - 5 inches long in grass areaRequestor&nbsp; Tawna RanalliEmail - tranalli@regina.caPhone: 3067776951,8/4/21 15:44,1.0,50.4554516,-104.5435246,TURNER PARK,0.2505645238356638,130 BENTLEY DR,50.45386,-104.54603,Not enough notice,2626 E DEWDNEY AVE,EAST,120
8/4/21 15:41,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,Flat marker for Gordon John Nordvall needs to be raised and leveled   13B-11-C  Please email photo when complete,8/4/21 15:45,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,Marker needs to be raised and leveled,815   ASSINIBOINE AVE,,71
8/4/21 16:28,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Stewart Russell Park . Exposed culvert edges south of the walkway entering Stewart Russell Park at the Rosen Crescent entrance near the intersection of the circular walkway with the Rosen Cres walkway. It looks like a culvert that was buried at one time. Edges are sharp and rusty. Many children playing in this area. Fear of injury is a concern.,8/4/21 16:29,1.0,50.4582869,-104.6086978,STEWART RUSSELL PARK,0.0,1912 E 7TH AVE,50.4582869,-104.6086978,Inadequate fencing,1912 E 7TH AVE,EAST,12
8/5/21 8:02,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,The rocks along the side of our house (corner lot) are city property and therefore the weeds need to be maintained by the city. They have not for many years and have been taken care of by owners on their own time and money. Please send someone as soon as possible to get rid of them.,8/5/21 8:08,1.0,50.4774773,-104.6897383,VENTURE PARK,0.1881593571668047,7907 VENTURE RD,50.47819,-104.69215,Weeds,100   POPLAR BLUFF CRES,WEST,0
8/5/21 8:40,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,"Resident is asking to have the Park better looked after, grass is ot being cut back from the pathway and it is full of gravel and rocks",8/5/21 8:41,1.0,50.40979,-104.63118,REALTORS PARK,0.0,4310 MONTAGUE ST,50.40979,-104.63118,"Litter, overgrowth",4310   MONTAGUE ST,SOUTH,-1
8/5/21 8:48,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Lakewood Park- Resident is reaching out with a complaint regarding he fountain in the park near his home the Lakewood Park. They advised the fountain turns on a 7AM and Runs until 9PM. He advised it previously turned off at 5PM with the change to 9PM he finds it annoying as when he is outside he just hears it constantly running. He wanted to know if they could turn it off sooner or move it. Also if they was a reason it runs so late. Please call.,8/5/21 8:52,1.0,50.5002006,-104.6709766,LAKEWOOD PARK,0.1616922595989936,6024 WHELAN DR,50.4996027,-104.6688927,"Key issues: park hours, fountain noise",1329 N LAKEWOOD DR,WEST,-1
8/5/21 8:52,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"I have a concern, the median along 6100 dewdeny, I think it?s a wild flower project instead of grass. The height of the plants make spotting pedestrians hard, especially at night, and the plants are extending into the driving lane.",8/5/21 8:54,1.0,50.4554143,-104.6684845,CARLTON PARK,0.2332993998914885,1450 CARLTON ST,50.45631059999999,-104.6714641,"plant height, pedestrian safety",6100   DEWDNEY AVE,WEST,62
8/5/21 9:02,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Cathy Theriault - Exec Director - This is a City owned property and there was an underground leak the city has resolved and she is asking when the accommodation to the bill will be done. I let her know the next bill mails out Aug 19 and she will make a payment of what the bill usually is as can not pay a bill for over $800.00. Please contact back to discuss.,8/5/21 9:05,1.0,50.4447846,-104.5957787,MAPLE LEAF PARK,0.0892446945426967,1120 14TH AVE,50.44453379999999,-104.5969759,Billing,2134   WINNIPEG ST,CENTRAL,129
8/5/21 9:36,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Resident lives off of Ripplinger park here he has noticed over the last 14 days there are at lease 2 or 3 trucks driving through the park each morning/day he is wondering why so many vehicles are driving around and trhough as he has not seen any improvements to the park please contact,8/5/21 9:42,1.0,50.4125415,-104.5214657,RIPPLINGER PARK,0.2554177927753037,4211 CHUKA DR,50.41142,-104.51832, him to discussTraffic in park,4342 E SANDPIPER CRES,EAST,43
8/5/21 9:43,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,Resident advised property is full of Weeds and thistles. Please attend.,8/5/21 9:47,1.0,50.4231103,-104.5997866,MCNIVEN PARK,0.5984601811912733,1010 MCNIVEN AVE,50.4184,-104.5956999,Weeds and thistles,1305   23RD AVE,SOUTH,117
8/5/21 9:54,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,Resident is sitting at the park and he has noticed someone threw in all the construction signs right off the board walk into the Lake.,8/5/21 9:56,1.0,50.4996027,-104.6688927,LAKEWOOD PARK,0.0,6024 WHELAN DR,50.4996027,-104.6688927,Littering,6024   WHELAN DR,WEST,4
8/5/21 9:54,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,"St Mark Park-Caller reported the weeds are very high at this park, even on the side pathway. And some bushes also needs to be cut. Please attend.",8/5/21 10:00,1.0,50.4493099,-104.57005,ST MARK PARK,0.0,1855 ROTHWELL ST,50.4493099,-104.57005,Weeds,1855   ROTHWELL ST,EAST,0
8/5/21 10:50,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,Caller states there is a tree falling over in the back and needs to come down asap. Caller needs a park permit today so the tree can be removed. Crew is onsite today. Please call.He would have done the online form however the crew is onsite right now waiting to take it down.,8/5/21 10:56,1.0,50.4902233,-104.6831545,HAYWORTH CRESCENT PARK,0.1318474022050793,750 RINK AVE,50.4905199,-104.68135,Permits,811 N WOROBETZ CRES,WEST,32
8/5/21 12:07,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,Maple Leaf ParkCaller reported there is some garbage and glass on the picnic table near play structure. Please attend.,8/5/21 12:09,1.0,50.4443981,-104.5965599,MAPLE LEAF PARK,0.0330974184882616,1120 14TH AVE,50.44453379999999,-104.5969759,People littering,1101   14TH AVE,CENTRAL,4
8/5/21 21:51,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Locate Request - Sk1st Call# 3215652&nbsp;Please email srlocates@regina.ca with results of locate request.&nbsp;Requestor - Chrisy Dezotell&nbsp;Email - cdezotel@regina.ca&nbsp;Phone: 3065368470&nbsp;Reason for locate: Requesting to put outdoor movie screen up.Start date: Aug 12/21,8/5/21 21:55,1.0,50.40979,-104.63118,REALTORS PARK,0.0,4310 MONTAGUE ST,50.40979,-104.63118,&nbsp;End date: Aug 12/,4310   MONTAGUE ST,SOUTH,61
8/6/21 3:00,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,2nd request. Aeration needs to be fixed for lakeridge lake.,8/6/21 3:01,1.0,50.50104,-104.65853,LAKERIDGE PARK,0.0,5560 LEIBEL CRES,50.50104,-104.65853,Water quality,5560   LEIBEL CRES,WEST,-1
8/6/21 8:07,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,2093211 2093252 Caller states the water that was at her back fence from the park had gone down since water was turned off however today the water is back up. Please attend.,8/6/21 8:13,1.0,50.4380933,-104.5560423,WILFRED WALKER PARK,0.1153533841665566,1910 E WAGMAN DR,50.4391051,-104.5556827,flooding,2527   STURBY PL,EAST,104
8/6/21 8:08,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,Please go and trim the bush so that the Kalaman family can take pictures of the monument Friday August 13th. Once completed please email Darren a picture of the back/bush.,8/6/21 8:11,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,visitor complaint:The bush,815   ASSINIBOINE AVE,,6
8/6/21 8:12,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,"There is a sprinkler in Lakeridge Park North behind 5534 Leibel Crescent that is stuck and only waters in one direction, water is pooling in one spot. Please have someone stop by and fix it, thanks.",8/6/21 8:13,1.0,50.5009218,-104.6591842,LAKERIDGE PARK,0.0481002411840928,5560 LEIBEL CRES,50.50104,-104.65853,Water pooling,5534   LEIBEL CRES,WEST,92
8/6/21 8:23,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,Caller states the weeds are quite high behind her fence. She states she does not have a chicken wire fence in the back and needs them cut down.,8/6/21 8:27,1.0,50.4166578,-104.5348872,WASCANA RIDGE PARK,0.4476087130546212,WASCANA RIDGE & WASCANA CIRCLE,50.420534,-104.5331829,Weeds,6068   WASCANA CRT,EAST,0
8/6/21 8:30,Irrigation,LightRep,Parks Maintenance & Cemeteries,"The sprinklers in the park have been running way too long this morning I think you may have an issue with a valve that is stuck open. Please send someone ASAP, thanks. Location Lakeridge Park North",8/6/21 8:32,1.0,50.5024769,-104.6618719,THERESA STEVENSON PARK,0.1856299596470655,1399 N LAKERIDGE RD,50.50381609999999,-104.6603048," sprinklers, water, valve",1449 N HARRISON WAY,WEST,19
8/6/21 8:39,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,"2089820Caller would like to say thank you to that person who called her. She is very impressed with his service and she would like to send him bouquet. Kudos!!!She also wants to thank him personally and she wants a call back, if he can.",8/6/21 8:42,1.0,50.4498676,-104.6104068,DICKINSON PARK,0.0980615066183846,2010 12TH AVE N,50.4491119,-104.6096929,Customer service,1821   SCARTH ST,NORTH,129
8/6/21 9:51,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Gardiner Park. Resident called regarding a water issue in the park. He advised works were in the Park Tuesday regarding the leak and could not find out the issue. They had told him they were coming back Thursday. He noted the fence line is all flooded out by the park. Please attend.,8/6/21 9:53,1.0,50.4372573,-104.5537229,GARDINER PARK,0.0,424 UNIVERSITY PARK DR,50.4372573,-104.5537229,Water issue.,424   UNIVERSITY PARK DR,EAST,115
8/6/21 10:36,Parks Inquiry,PlayEquMnt,Parks Maintenance & Cemeteries,"Hello It has been 30 days now and there still isn?t a baby swing at the park. I was told they would be able to do this, just wondering if they are going to do it or not. It would be nice to use the swings before summer is over Thank you Kim chambers",8/6/21 10:38,1.0,50.47819,-104.69215,VENTURE PARK,0.0,7907 VENTURE RD,50.47819,-104.69215,The issue is swings.,7907   VENTURE RD,WEST,33
8/6/21 11:04,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Resident reported that the city sprinklers in the Rochedale Park the one sprinkler was set to shoot into the residents garage. He now has damaged tools from the incident. Could you please attend to prevent further damage.Resident is going to submit a claim to the city for his damages.,8/6/21 11:09,1.0,50.4978746,-104.6766361,ROCHDALE PARK,0.1517478270928277,6829 CUNNINGHAM DR,50.49651,-104.67661,Water damage.,6739   STEPHENS BAY,WEST,97
8/6/21 11:36,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,Shrubs at the South main entrance of the Neil Balkwill Centre are overgrown and require pruning. Currently the tall shrub height is reducing visibility and sightlines for staff and customer safety.,8/6/21 11:45,1.0,50.4404823,-104.6329433,LES SHERMAN PARK SOUTH,0.3730345103124061,3955 17TH AVE,50.44012,-104.63818,shrub height,2420   ELPHINSTONE ST,CENTRAL,-1
8/6/21 12:12,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,"Maple Leaf Park- next to the poolCaller reported there is bunch of garbage, broken&nbsp;glass&nbsp;lying on the picnic table near barbeque. Please pick up.&nbsp;",8/6/21 12:14,1.0,50.4443981,-104.5965599,MAPLE LEAF PARK,0.0330974184882616,1120 14TH AVE,50.44453379999999,-104.5969759,"litter, debris",1101   14TH AVE,CENTRAL,35
8/6/21 12:24,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Ripplinger Park. Resident advised the sprinkler behind is property is not working. The grass is turning brown and dying. As not work in a long time. He did note behind is home in the park he was experiencing drainage issues with a low spot outside is back gate he's not sure if maybe that's why the sprinkler is not working maybe they turned it off or just a coincidence. Please attend.,8/6/21 12:28,1.0,50.4118995,-104.5193909,RIPPLINGER PARK,0.0927433322414702,4211 CHUKA DR,50.41142,-104.51832,Irrigation system,4426 E SANDPIPER CRES,EAST,89
8/6/21 12:48,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,see SR# 2093211Was called out for a leak however the water has collected again and it is not coming from the residents home please check,8/6/21 12:52,1.0,50.4380933,-104.5560423,WILFRED WALKER PARK,0.1153533841665566,1910 E WAGMAN DR,50.4391051,-104.5556827, asapWater leakage,2527   STURBY PL,EAST,17
8/6/21 13:07,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,PLAINS MINNOW PARK - There are 3 sprinkler heads that have been running since yesterday. Please attend&nbsp;,8/6/21 13:08,1.0,50.4228,-104.5101,PLAINS MINNOW PARK,0.2335988469214779,3401 GREEN LILY RD,50.4244059,-104.5079741,Water waste,3401   CHUKA BLVD,EAST,60
8/6/21 14:01,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,"This service request has been created in response to an inquiry originally sent to Councillor Hawkins and Councillor Zachidniak. This response requires subject matter expertise from the department. The department is now asked to respond directly to the resident and ensure the noted Council members are copied on the response.Although I do not live in Ward 8, I frequently travel on Dewdney Ave, west of Lewvan Dr, and on McCarthy Blvd, between Dewdney Ave and Mikkelson Dr, and would like to express my concerns regarding the vegetation on the boulevards alongthese streets. I understand that this vegetation is meant to be ""low maintenance natural wild flowers"" but I feel it looks very bad and projects an image of unkempt and neglected City property. I feel it gives a particularly shabby image of our City, especiallyso close to the RCMP Heritage Centre, which is a major tourist attraction, with visitors from all parts of our country and the world.",8/6/21 14:05,1.0,50.4085375,-104.63609,QUEEN STREET PARK,0.1651546776730356,4410 QUEEN ST,50.40929999999999,-104.63809,Lack of maintenance,231   SUNSET DR,SOUTH,5
8/6/21 14:25,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"2089298She wants to know when the tree will be removed, its been 15 days now. Please call and advice.",8/6/21 14:27,1.0,50.5084429,-104.6591242,BLOOS PARK,0.3265147396858727,5599 DEVINE PL,50.50651,-104.6626,The tree,5429   BLAKE CRES,WEST,-1
8/6/21 15:27,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Resident would like to know what type of bush is planted on the south side of the pathway in the park, he would like to know what type of bush that is please contact",8/6/21 15:28,1.0,50.4994115,-104.6117475,TANSLEY PARK,0.0,2111 NORMAN MACKENZIE RD,50.4994115,-104.6117475,Plant identification,2111   NORMAN MACKENZIE RD,NORTH,-1
8/6/21 20:19,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Reeves Park in Gardiner Heights I believe has an underground sprinkler line leak as there is some water bubbling up to the surface making a small consistent puddle no matter if the sprinklers are on or not (must be a feeder water line to the underground sprinklers). It is not a major leak but it is leaking enough to make a small puddle that has been there for at least 3 days now so I thought I would at least report it to the city. The leak is right beside the walking path through Reeves Park just as you cross Reeves Road heading east on the path right across from the first light standard as you enter the Park from Reeves Road. The approximate gps coordinates are Lat 50.430269 Long -104.541302.. Thanks!,8/6/21 20:21,1.0,50.4295324,-104.539673,REVES PARK,0.0498075810698911,3175 HARDING ST,50.42998,-104.5397,Water leakage.,3159   HARDING ST,EAST,142
8/6/21 22:32,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Locate Request - Sk1st Call# 3219559 Please email srlocates@regina.ca with results of locate request. Requestor - Christine Bachinsky Email - cbachins@regina.ca Phone: 306-539-6735 Reason for locate: Community wants to install large sign. Start date: Sept 15/21,8/6/21 22:37,1.0,50.42271,-104.52028,GREEN MEADOW PARK,0.0,3598 GREEN BANK RD,50.42271,-104.52028,Large sign.,3598   GREEN BANK RD,EAST,68
8/6/21 22:38,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Locate Request - Sk1st Call# 3219561 - see attached Please email srlocates@regina.ca with results of locate request. Requestor - Christine Bachinsky Email - cbachins@regina.ca Phone: 306-539-6735 Reason for locate: Community wants to install sign. Start date: Sept 15/21,8/6/21 22:40,1.0,50.4244059,-104.5079741,PLAINS MINNOW PARK,0.0,3401 GREEN LILY RD,50.4244059,-104.5079741, End date: Sept 29/21L,3401   GREEN LILY RD,EAST,61
8/6/21 22:41,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Locate Request behind above address - Sk1st Call# 3219562 - see attachedPlease email srlocates@regina.ca with results of locate request. Requestor - Christine BachinskyEmail - cbachins@regina.ca Phone: 306-539-6735Reason for locate: Community wants to install large sign. Start date: Sept 15/21,8/6/21 22:43,1.0,50.4243945,-104.5083552,PLAINS MINNOW PARK,0.0270275606102954,3401 GREEN LILY RD,50.4244059,-104.5079741,Locate Request,3402   GREEN LILY RD,EAST,126
8/8/21 3:41,Parks Inquiry,PrkGrbEmpt,Parks Maintenance & Cemeteries,RA21056971The metal garbage bin is all charred up in the park. Someone started a fire in it.,8/8/21 3:43,1.0,50.46427,-104.59027,EASTVIEW PARK,0.0,945 BRODER ST,50.46427,-104.59027,"Littering, arson",945   BRODER ST,CENTRAL,4
8/9/21 8:14,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,Please weed the area as there is an interment booked for August 20th.,8/9/21 8:16,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,Weeds,815   ASSINIBOINE AVE,,0
8/9/21 8:54,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,"Resident reported that they need to come maintain the intersection, there are lots of weeds. Please attend.",8/9/21 8:56,1.0,50.4645818,-104.5342374,JENKINS DRIVE PARK,0.2567930659856718,3706 E JENKINS DR,50.4652095,-104.530746,Weeds.,    JENKINS DR,EAST,0
8/9/21 9:10,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,City tree adjacent to property. Four big trees behind property with branches that are dead extended over property line. Resident also advised junipers near walking path behind property could also use some pruning too. Please attend.,8/9/21 9:13,1.0,50.4285226,-104.5429963,NEFF PARK,0.2815494326228567,2827 E NEFF RD,50.43103319999999,-104.5424802,Trees on property line,3131   FRASER PL,EAST,-1
8/9/21 10:47,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"Resident is following up regarding the holes in this park, she is advised it is not gophers. Additionally, she would like to know when the holes will be filled. Could you please contact and advise the resident.She would like someone to go and double check that. Leave a message if you cannot reach her.Previous SR 2093471",8/9/21 10:51,1.0,50.47397,-104.62768,GARNET PARK,1.5801749476133684e-12,3310 AVONHURST DR,50.47396999999999,-104.62768,Gopher holes,3310   AVONHURST DR,NORTH,54
8/9/21 11:02,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,Caller states the park behind this address is filled with water and the ground is slushy. Please attend.,8/9/21 11:05,1.0,50.4792996,-104.6890377,VENTURE PARK,0.2524349720868117,7907 VENTURE RD,50.47819,-104.69215," flooded, waterlogged",7543   BUTLER BAY,WEST,-1
8/9/21 11:28,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,Please level the plots and gopher holes. They have had issues getting to these lots because of ground sinking and gopher holes.,8/9/21 11:30,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,"Uneven terrain, gopher holes",815   ASSINIBOINE AVE,,54
