Created Date & Time,Request Type,Sub Request Type,Branch Name,Customer Comments,Comments Date & Time,Total Calls,Latitude_Comment,Longitude_Comment,closest_park,min_distance,ADDRESS,Latitude_Park,Longitude_Park,Keyword,Comment Address,Zone,comment_topics,Year,Month,DayOfWeek,HourOfDay,season,topic_count,Topic_cat_l3,Topic_cat_l2,Topic_cat_l1
9/3/21 12:40,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"previous request 2079449 regarding the wire mesh around trunks of oak trees that is now too tight. the resident advised it still has not been loosened. its 4-5 trees closest to garnet street. resident noted the bark is starting to grow around the wire.location: trees are on the south side of the devonian pathway, between cameron st and garnet st.",9/3/21 12:43,1.0,50.45369,-104.65975,GRASSICK PARK,1.5801749476133684e-12,5325 DEWDNEY AVE,50.45368999999999,-104.65975,Bark damage.,5325   DEWDNEY AVE,WEST,-1,2021,9,5,12,Fall,633,-1_tree_hazard_pruning_path,tree,landscape construction and management
9/3/21 12:52,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,caller is principal of montessori school and the students are building bird feeders and is wondering if they can hang them in gordon park. please contact. caller is ok with a time limit they can be up.,9/3/21 12:54,1.0,50.40475,-104.63041,GORDON PARK,0.0,3509 GORDON RD,50.40475,-104.63041,Hanging bird feeders,3509   GORDON RD,SOUTH,139,2021,9,5,12,Fall,11,139_geese_goose_bird_droppings,can,sanitary
9/3/21 13:07,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,lots of thistles and grass is very high. customer would like the area cleaned up. 104e-3-c klinger,9/3/21 13:44,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978," Trail, Sector 104Litter, weeds",815   ASSINIBOINE AVE,,0,2021,9,5,13,Fall,176,0_weeds_alley_104litter_regularlyweeds,clean,sanitary
9/3/21 13:46,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,"please raise and level headstone as it is sinking  54d-5-c klok, ewelina and paul",9/3/21 13:48,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,Sinking headstone.,815   ASSINIBOINE AVE,,81,2021,9,5,13,Fall,18,81_headstone_sinking_sunken_uneven,lift headstone,maintenance
9/3/21 15:21,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,resident advised that city tree behind his property in the greenspace is dead. and needs to be taken care of. please attend.,9/3/21 15:24,1.0,50.4058438,-104.6420746,QUEEN STREET PARK,0.4768985119276008,4410 QUEEN ST,50.40929999999999,-104.63809,The issue is a dead tree.,98   WOOD CRES,SOUTH,87,2021,9,5,15,Fall,17,87_dead_trees_spruce_dieing,tree,landscape construction and management
9/4/21 2:32,Parks Inquiry,Ease&Blvd,Parks Maintenance & Cemeteries,"they have thrown removed sod in the boulevard in front of their house and left their forever. also, they have so many weeds (very tall sun flowers and others) in that boulevard.",9/4/21 2:33,1.0,50.4091786,-104.6626786,FAIRCHILD PARK,0.4864850610365364,5350 AERODROME RD,50.40775,-104.65619,"Weeds, sod",5651   CAMPLING AVE,SOUTH,0,2021,9,6,2,Fall,176,0_weeds_alley_104litter_regularlyweeds,weeds,landscape construction and management
9/5/21 0:40,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,"the field in dr. perry school, south side is full of thistles. not sure if school property or city property but needs to be cleared.",9/5/21 0:44,1.0,50.402433,-104.6318816,DR AE PERRY PARK,0.0596758168969169,40 COWIE RD,50.4019,-104.63198,"The issue is ""thistles.""",93   LINCOLN DR,SOUTH,117,2021,9,7,0,Fall,14,117_thistles_thistle_owweeds_canada,thistle overgrowth,landscape construction and management
9/6/21 5:32,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,tree in the park behind our house has dead branches that are hanging into our yard and are close to our shed and our leaning onto our fence. this is the 3rd request in 3 years that has been put in. jenkins drive park.,9/6/21 5:37,1.0,50.4647378,-104.5318708,JENKINS DRIVE PARK,0.0953391509201944,3706 E JENKINS DR,50.4652095,-104.530746,Unsafe trees,3503 E CORMORANT DR,EAST,136,2021,9,1,5,Fall,11,136_health_thistrees_hertree_diseased,tree,landscape construction and management
9/7/21 8:01,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,there is a large hole in the park behind my house that is holding water and sludge. please have it filled in.&nbsp;location 4212 green rose crescent. the park is green meadow park.,9/7/21 8:04,1.0,50.42271,-104.52028,GREEN MEADOW PARK,0.0,3598 GREEN BANK RD,50.42271,-104.52028," hole, water, sludge",3598   GREEN BANK RD,EAST,60,2021,9,2,8,Fall,22,60_waste_wasting_water_medical,hole,landscape construction and management
9/7/21 8:43,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,eastview parkcaller reported there are broken glass and garbage in this park. at the corner of broder st and 4th ave. please attend.,9/7/21 8:45,1.0,50.46427,-104.59027,EASTVIEW PARK,0.0,945 BRODER ST,50.46427,-104.59027,Trash and litter,945   BRODER ST,CENTRAL,93,2021,9,2,8,Fall,16,93_trashlitter_trash_litter_litteringtrash,glass,sanitary
9/7/21 8:58,Parks Inquiry,PrkGrbEmpt,Parks Maintenance & Cemeteries,caller states there are dirty diapers in the middle of the street on the road. they are by the boulevard. also the waste bins in fairchild park are very full. please attend.,9/7/21 9:03,1.0,50.4086183,-104.6564265,FAIRCHILD PARK,0.0979943948637556,5350 AERODROME RD,50.40775,-104.65619,Trash/Litter,4438   ALBULET DR,SOUTH,93,2021,9,2,8,Fall,16,93_trashlitter_trash_litter_litteringtrash,tree,landscape construction and management
9/7/21 8:59,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,caller would like a followup on sr#2098873.&nbsp; please contact.,9/7/21 9:00,2.0,50.4172961,-104.5339913,WASCANA RIDGE PARK,0.3645652802970422,WASCANA RIDGE & WASCANA CIRCLE,50.420534,-104.5331829,Follow up.,6050   WASCANA CRT,EAST,1,2021,9,2,8,Fall,106,1_key_complaint_issue_this,maintenance,maintenance
9/7/21 9:02,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,caller needs access to the park behind him. caller had emailed about it in june and just got an email back saying a city employee had to come out first. caller wanted an update.,9/7/21 9:05,1.0,50.4306925,-104.5600112,UNIVERSITY PARK,0.0509468005939923,25 MICHENER DR,50.4311,-104.56034,"Access, Communication",130   UNIVERSITY PARK DR,EAST,22,2021,9,2,9,Fall,41,22_access_route_location_permission,require access,security administration 
9/7/21 9:55,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,request for the green space grass to be cut between 2880 and 2902 lacon street. thank you!,9/7/21 10:10,1.0,50.433266,-104.5696423,LACON PARK,0.1484428698671775,3101 LACON ST,50.43226,-104.57102, Grass cutting,2902   LACON ST,EAST,16,2021,9,2,9,Fall,47,16_cutting_cut_uncut_grass,grass,landscape construction and management
9/7/21 10:13,Parks Inquiry,ParksTrePr,Parks Maintenance & Cemeteries,"resident is reporting tree from this park overgrown into his back yard at 6529 wellband drregarding an address for a tree in ewart park. my address is 6259 wellband drive. there are quite a few branches higher up the tree leaning over too. but one in particular is almost resting on my fence. thanks!see photo, pls attend",9/7/21 10:35,1.0,50.5037052,-104.6701556,EWART PARK,0.0,1564 N DEVONSHIRE DR,50.5037052,-104.6701556,The key issue in this complaint is that,1564 N DEVONSHIRE DR,WEST,1,2021,9,2,10,Fall,106,1_key_complaint_issue_this,tree,landscape construction and management
9/7/21 10:30,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"a black metal warning post with red reflectors at the top was found in the park behind our school , could i have it picked up as i'm sure it was removed from another location&nbsp;location wascana plains school 5125 east greens brooks way",9/7/21 10:33,1.0,50.4244798,-104.5122095,PLAINS MINNOW PARK,0.3001556793894052,3401 GREEN LILY RD,50.4244059,-104.5079741,Illegal dumping,5125 E GREEN BROOKS WAY,EAST,127,2021,9,2,10,Fall,13,127_dumping_illegal_my_temple,can,sanitary
9/7/21 10:41,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,locate request - sk1st call# 3702786broad st and lakeshore driveintersection of broad st and lakeshore drive controller needs to be moved - depending on what is going on with existing signal infrastructure this will require boring and re-wiring of intersectionplease email srlocates@regina.ca with results of locate request.onsite contact name keith onsite contact number 306.520.4277,9/7/21 10:46,1.0,50.4645044,-104.6064203,ARBORETUM PARK,0.4177008805198091,1430 4TH AVE,50.4631727,-104.6009024,Intersection signal,    BROAD ST,CENTRAL,34,2021,9,2,10,Fall,32,34_noise_traffic_pedestrian_cyclists,sign,security administration 
9/7/21 11:04,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,resident is reporting there is a sharp metal sign post sticking out of the grass near the walkway up to massey pool would like us to fix itsee photo,9/7/21 11:12,1.0,50.4119127,-104.6104124,MASSEY PARK,0.2541783027321228,2355 PARLIAMENT AVE,50.4140644,-104.6116233,"dangerous, unsightly",100   MASSEY RD,SOUTH,2,2021,9,2,11,Fall,94,2_safety_conditions_unsafe_unsanitary,grass,landscape construction and management
9/7/21 11:42,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,previous request # 2102206 resident advised branch still laying in the easement near his property since september 1st. with the construction going on they advised if they access through the north side easement around argle school they can then go around and access the easement by his home. please investigate.,9/7/21 11:48,1.0,50.4198817,-104.6267912,LARCHE PARK,0.141900059566798,3215 LAKEVIEW AVE,50.42108,-104.62748,Easement access,3200   L'ARCHE CRES,SOUTH,85,2021,9,2,11,Fall,17,85_easement_access_easementvisitor_accessing,easement,easement
9/7/21 11:52,Parks Inquiry,TurfMntnc,Parks Maintenance & Cemeteries,this is city of regna property on big bear blvd. grass and weeds over 6inches tall. if us business owners must maintain our property then the city of regina should be doing their due diligence and making sure they don't exceed the over grown grass bylaw. cut your overgrown property,9/7/21 11:56,1.0,50.4466103,-104.6409626,BRINKWORTH PARK,0.3008583994213019,2150 ALEXANDRA ST,50.44475079999999,-104.644049,"Bylaw violation, overgrown grass",1601 N PASQUA ST,CENTRAL,44,2021,9,2,11,Fall,29,44_overgrown_grass_drivethe_attempted,weeds,landscape construction and management
9/7/21 11:55,Parks Inquiry,PrkGrbEmpt,Parks Maintenance & Cemeteries,there are a lot of wasps @ the old rider practice field because all the garbages are full or over flowing. please attend to empty garbages,9/7/21 11:58,1.0,50.4514548,-104.6302121,CONFEDERATION PARK,0.3696416559186793,1700 ELPHINSTONE ST,50.4507002,-104.6352966,full garbages,1717   ELPHINSTONE ST,CENTRAL,45,2021,9,2,11,Fall,28,45_garbage_capacity_possiblegarbage_groundslitter,ice,winter service
9/7/21 12:38,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,"applicant name: lisa tillotson email: ttr15@hotmail.com phone number: 306-519-1432 owner name: harold gohlke address: 175 edenwold cres email: hgohlke@accesscomm.caphone number: 306-527-0756 company name: tilly's tree services address: 1270 halifax st phone: 306-519-1432 access location and address: easement behind 175 edenwold cres&nbsp; describe the project and/or type of equipment being used and why the access is required. explain any special conditions or requests: we are removing a poplar tree in his backyard and need to access his yard with the bucket truck to remove the tree, we would also have a wood chipper to chip the tree into the bucket truck.&nbsp;we would like to remove this tree when the ground is dry or frozen so we can use the easement&nbsp;attach plans or maps showing exact location and proposed access route.&nbsp; project start date: 2021-10-18 project end date: 2021-10-18 i hereby declare that i have read and understand the terms and conditions and agree to comply. yes",9/7/21 12:47,1.0,50.4877659,-104.6632081,EDENWOLD R8 PARK,0.1150058115338113,140 EDENWOLD CRES,50.48706,-104.66202,"safety, equipment, access",175   EDENWOLD CRES,WEST,2,2021,9,2,12,Fall,94,2_safety_conditions_unsafe_unsanitary,ice,winter service
9/7/21 14:00,Parks Inquiry,DeadAnPU,Parks Maintenance & Cemeteries,"dead rabbit carcass&nbsp;in ripplinger park on chuka in the creeks. it?s on the chuka western entrance just behind the second house backing onto the park, by the second tree.",9/7/21 14:05,1.0,50.41376,-104.52179,RIPPLINGER PARK,0.3579946748588533,4211 CHUKA DR,50.41142,-104.51832,Carcass,4070   CHUKA DR,EAST,108,2021,9,2,14,Fall,16,108_carcass_animal_carcasses_toanimal,tree,landscape construction and management
9/7/21 14:32,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"this service request has been created in response to an inquiry originally sent to councillor stadnichuk. this response requires subject matter expertise from the department. the department is now asked to respond directly to the resident and ensure the noted council members are copied on the response.hello, cheryl. i am a property owner near kinsmen park south and use the park on a daily basis to walk with my family. i am concerned about public vehicles using the gravel path/road, since this is a risk to the safety of people out walking/biking/playing. for instance, on a weekly basis, there are at least 15 cars parked along the nw-se path. this is a group of rugby players that, when finished their practice, all speed down the road to get back to queen street (not sure that they even have a permit). i even witnessed a person drive through the grass the other day, after having gained access through the open gate at queen st. this morning, i noticed tire tracks and garbage all over in the ?parking area? by the bathrooms near the water park/spray pad. this is also probably due to someone using the open gates to enter the park with their vehicle, albeit at night.i notice that all of the gates (queen st; lakeview ave; kings rd) are left open at all hours of the day. i would like for them to be closed so that public vehicles can no longer access this gravel path and it be left to city service vehicles only. i would also like for there to be signage to relay the message that it is a not for public vehicle use/has restricted access. if this is not the case, i would like for a review of the parks &amp; open space bylaw or an update to the policies regarding kinsmen park in particular. it is only a matter of time until someone gets injured. there are children and dogs running around who are most at risk. i would appreciate a prompt response to my concern. thank you",9/7/21 14:36,1.0,50.4244635,-104.6290726,KINSMEN PARK SOUTH,0.240691978483952,3310 LAKEVIEW AVE,50.42346,-104.632083,.Restricted access to park path,3430   WESTGATE AVE,SOUTH,43,2021,9,2,14,Fall,29,43_recreation_parks_park_271,ice,winter service
9/7/21 14:52,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,"from: raymond pekrul sent: tuesday, september 7, 2021 8:55 am to: noreply subject: [external email] re: park access permit application confirmation hello the fence installation is to happen starting today. do i have a permit since no one came from the city i believe. ray pekrul------------------------------------------------------------------on mon., jun. 7, 2021, 9:38 a.m. city of regina, wrote: thank you for your submission! we have received your application and our team will be in touch within two business days to make arrangements for an inspection. this email serves as your permit once approved by the city representative on site. please ensure you have read and agree to the terms &amp; conditions of this application. thank you, city of regina parks department applicant name: ray pekrul email: raypekrul51@gmail.com owner name: ray pekrul and lynda kurshnir pekrul address: 130 university park drive phone number: 3067892706 company name: glacier glass and fence address: 418 quebec st. regina phone: 306-546-3990 accesslocation and address: off mitchner into city park and school playgrounddescribe the project and/or type of equipment being used and why the access is required. explain any special conditions or requests: it is removable of old fence and installation of new fence. this access would be helpful both in removal and installation attach plans or maps showing exact location and proposed access route. project start date: 2021-06-22 project end date: 2021-06-24 i hereby declare that i have read and understand the terms and conditions and agree to comply. yes",9/7/21 14:54,1.0,50.4306925,-104.5600112,UNIVERSITY PARK,0.0509468005939923,25 MICHENER DR,50.4311,-104.56034,Permit application terms and conditions,130   UNIVERSITY PARK DR,EAST,32,2021,9,2,14,Fall,33,32_permit_permits_bylaw_allowed,glass,sanitary
9/7/21 15:52,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"re: service order 2059297. the vandalized bench was removed in early april but a replacement bench has not been installed. are there plans to replace the bench this year? it was used quite a bit and was a favorite spot for my wife and i to sit on our daily walks. &nbsp;regards&nbsp;barry pearsonps: the regular snow removal on the paths is greatly appreciated, it allows a large number of people in the area to continue to use the paths (walking and biking) in the winter time, to keep up regular outdoor exercise routines.",9/7/21 15:59,1.0,50.47779,-104.67287,RUTH BUCK PARK,0.0,6208 SHERWOOD DR,50.47779,-104.67287,Lack of furniture,6208   SHERWOOD DR,WEST,21,2021,9,2,15,Fall,42,21_bench_missing_benches_seating,snow,winter service
9/7/21 16:06,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,family has asked that the thistles be dealt with as they are big and abundant in this area. advised that the grass seed may not take. he agreed said maybe weed wack them down or pull them out.,9/7/21 16:08,1.0,50.4646807,-104.6090953,ARBORETUM PARK,0.6036713511519854,1430 4TH AVE,50.4631727,-104.6009024,Weeds,2120   4TH AVE,CENTRAL,0,2021,9,2,16,Fall,176,0_weeds_alley_104litter_regularlyweeds,grass,landscape construction and management
9/8/21 4:22,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,"signal construction - entire intersection - underground work including bases, boring and wiring of intersection, locate request",9/8/21 4:31,1.0,50.4225424,-104.6409226,REGINA RUGBY PARK,0.5314566292528342,4025 25TH AVE,50.4179482,-104.6388541,ED.Signal construction.,    PASQUA ST,SOUTH,34,2021,9,3,4,Fall,32,34_noise_traffic_pedestrian_cyclists,sign,security administration 
9/8/21 8:40,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,"caller states that in perry park about 6ft back there is water pooling, please inspect if there is a broken water line. thanks",9/8/21 8:52,1.0,50.4014965,-104.6335509,DR AE PERRY PARK,0.1200390749227117,40 COWIE RD,50.4019,-104.63198,Leaks,4831   MCTAVISH ST,SOUTH,-1,2021,9,3,8,Fall,633,-1_tree_hazard_pruning_path,tree,landscape construction and management
9/8/21 9:28,Parks Inquiry,LitPubProp,Parks Maintenance & Cemeteries,"core community park. resident advised near the alley way on south side of the park, hidden in the trees off the alley way is large propane tanks. as well as the park has lots of garbage, shopping cart and debris that needs cleaned up. please attend.",9/8/21 9:30,1.0,50.4499356,-104.5973592,CORE COMMUNITY PARK,0.0540382730076292,1801 MONTREAL ST,50.4503673,-104.5977097," Propane tanks, garbage, shopping carts, debris",1205   11TH AVE,CENTRAL,35,2021,9,3,9,Fall,32,35_debris_dust_crusher_litter,clean,sanitary
9/8/21 10:32,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,"please level hannah mcneil's monument foundation as it has begun to sunk. for elizabeth davis' monument, please try to straighten out and level it. call jack once completed.",9/8/21 10:34,1.0,50.4646807,-104.6090953,ARBORETUM PARK,0.6036713511519854,1430 4TH AVE,50.4631727,-104.6009024,"Sunken monument, tilting monument",2120   4TH AVE,CENTRAL,109,2021,9,3,10,Fall,15,109_monument_tilting_monuments_leaning,monument,customer service
9/8/21 14:35,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,please go out and raise lexcey's flat marker as it has sunk quite a bit. call leroy back once completed.,9/8/21 14:37,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,Sunken Marker,815   ASSINIBOINE AVE,,-1,2021,9,3,14,Fall,633,-1_tree_hazard_pruning_path,marker,security administration
9/8/21 16:30,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,applicant name: james fontana email: jamesfonzyfontana@hotmail.comphone number: 3062168183 owner name: james fontana address: 5018 padwick rd&nbsp; email: jamesfonzyfontana@hotmail.comphone number: 3062268183 company name:&nbsp; address:&nbsp; phone:&nbsp; access location and address: 5018 padwick rd&nbsp; describe the project and/or type of equipment being used and why the access is required. explain any special conditions or requests: truck and trailer needs access onto the green space behind my house to deliver a hot tub on friday&nbsp;attach plans or maps showing exact location and proposed access route.&nbsp; project start date: 2021-09-10 project end date: 2021-09-10 i hereby declare that i have read and understand the terms and conditions and agree to comply. yes,9/8/21 16:32,1.0,50.3993852,-104.6512504,MCKENNA PARK,0.127690332424157,5033 PADWICK RD,50.3998599,-104.64961, NoThe access route and location.,5018   PADWICK RD,SOUTH,22,2021,9,3,16,Fall,41,22_access_route_location_permission,can,sanitary
9/8/21 23:51,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,mount pleasant dog park for the most part is dry however there are two mud/water holes that have been a consistent problem over the past several weeks. i would assume these mud holes are being fed continuously by a leaking water line. one is located near the west side fence in the so-called protected area where the dogs can come and go as they wish the other problem is near the east side entrance in front of the bench. both these mud holes are like magnets to some dogs and the dogs are in a hell of a mess when they leave the park. it would be great if these problems could get looked after? thank you,9/8/21 23:53,1.0,50.4672738,-104.5959123,EASTVIEW PARK,0.5206251146419768,945 BRODER ST,50.46427,-104.59027,.Water leaks,750 N WINNIPEG ST,CENTRAL,142,2021,9,3,23,Fall,11,142_leakage_flow_leak_retention,leak,maintenance
9/9/21 2:23,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,"hi,i believe we have a noxious weed getting established in the easement behind our property and neighboring properties. i'm sorry i don't have the name of the weed. blue flowers, pointed heart shaped leaves. i have pictures i can forward after the appropriate email address is provided.thank you",9/9/21 2:24,1.0,50.4094612,-104.6025551,ACADEMY PARK,0.1800010338407853,2 ACADEMY PARK RD,50.4089355,-104.6049575,Weed issues,4438   CASTLE RD,SOUTH,30,2021,9,4,2,Fall,34,30_weeding_seeding_bouquet_trimming,easement,easement
9/9/21 3:19,Parks Inquiry,VehcleAcce,Parks Maintenance & Cemeteries,"hello, we are a contractor building a bike track project in lakeview park, working with jaimy scott from parks, recreation &amp; cultural services. we require a crossing of the sidewalk to access the park site area for construction material drop off over the next 4-5 weeks on athol st.",9/9/21 3:21,1.0,50.4325199,-104.62898,LAKEVIEW PARK,0.0,2910 ATHOL ST,50.4325199,-104.62898,The contractor has requested to put in a crossing but,2910   ATHOL ST,SOUTH,12,2021,9,4,3,Fall,57,12_fence_fencing_fences_along,sidewalk,security administration 
9/9/21 9:05,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,caller states the new park at the old ken jenkins playground needs more dirt under the swings or the chains need to be lowered. caller states she is unable to reach the swing. please attend.,9/9/21 9:08,1.0,50.4656284,-104.6592179,WALKER CRESCENT PARK,0.1910903311379076,5633 WALKER CRES,50.4659916,-104.6618567,swing height,5440   2ND AVE,WEST,33,2021,9,4,9,Fall,33,33_swing_tire_broken_chain,maintenance,public facilities 
9/9/21 9:26,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"resident lives @ 30 wood cres and asking to have the berm cut behind him, weeds are tall and blooming and there are dead trees there as well",9/9/21 9:28,1.0,50.40569,-104.64204,QUEEN STREET PARK,0.4893781662063975,4410 QUEEN ST,50.40929999999999,-104.63809,"Berm, trees",4605   LEWVAN DR,SOUTH,13,2021,9,4,9,Fall,52,13_trees_blocking_tree_down,weeds,landscape construction and management
9/9/21 10:27,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,the grass over grown at the easement . ( back alley ) over 2 foot long .school kids are passing through this way. city usually cut this grass but lots look like missed now from the calendarstart from st . matthew school grounds and behind the properties of 24 castle bay . 20 castle bay,9/9/21 10:59,1.0,50.4054549,-104.6040066,EMERALD PARK,0.2685252223600227,125 EMERALD PARK RD,50.4066619,-104.6007248, driveThe grass being overgrown.,24   CASTLE BAY,SOUTH,44,2021,9,4,10,Fall,29,44_overgrown_grass_drivethe_attempted,grass,landscape construction and management
9/9/21 11:00,Parks Inquiry,WeedsCity,Parks Maintenance & Cemeteries,"previous sr# 2098765 was sent to parks - (under 9 gale street)&nbsp;behind all the houses on dale cres needs to be cut down, it is not being maintained at all. please attend",9/9/21 11:02,1.0,50.4812629,-104.6342393,DERBY PARK,0.2416052079890581,15 DERBY ST,50.4797047,-104.636619, to this matter.Lack of Maintenance,11   GALE ST,NORTH,137,2021,9,4,11,Fall,11,137_matterlack_maintaince_map_down,tree,landscape construction and management
9/9/21 13:26,Parks Inquiry,DeadAnPU,Parks Maintenance & Cemeteries,caller states there is a dead rabbit behind this address in the park. crew mowed around it this morning without picking up. please pick up.,9/9/21 13:28,1.0,50.498134,-104.6579023,LAKERIDGE PARK,0.326168144194141,5560 LEIBEL CRES,50.50104,-104.65853,Litter,1207 N LAPCHUK CRES,WEST,14,2021,9,4,13,Fall,51,14_litter_porta_litter2_vehicular,mow,landscape construction and management
9/9/21 14:07,Parks Inquiry,DeadAnPU,Parks Maintenance & Cemeteries,"lakeridge park&nbsp;&nbsp;- dead rabbit in park- near lakeridge road side, behind 1207 and 1203 lapchuk cres in that area. please attend.",9/9/21 14:15,1.0,50.4973267,-104.6582493,LAKERIDGE SPORTS PARK,0.2738860381323012,5451 ROCHDALE BLVD,50.49487000000001,-104.65797," sanitation, animal carcass",1225 N HARRISON WAY,WEST,108,2021,9,4,14,Fall,16,108_carcass_animal_carcasses_toanimal,animal carcass,animal control
9/9/21 14:17,Parks Inquiry,PathMntnc,Parks Maintenance & Cemeteries,"disappointed by city - alley is overgrown with grassand they are not passable. in these alleyways people don't drive these are just ways people can get to parks and sometimes these are covered in vegetation, people trip and fall, would like to see city maintaining these. i have done my part by keeping back of property clean.",9/9/21 15:03,1.0,50.3984155,-104.6093478,SHANNON PARK,0.1756394623527744,525 SHANNON RD,50.39794999999999,-104.6069799,"""Alleyway Maintenance""",403   SHANNON RD,SOUTH,-1,2021,9,4,14,Fall,633,-1_tree_hazard_pruning_path,clean,sanitary
9/9/21 14:51,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,kudos to the parks team. they are doing wonderful job. thank you for the good work that is done to maintain it.,9/9/21 14:53,1.0,50.4493,-104.53854,FINES DRIVE PARK,0.0,499 FINES DR,50.4493,-104.53854,,499   FINES DR,EAST,28,2021,9,4,14,Fall,36,28_nan___,maintenance,maintenance
9/9/21 15:38,Parks Inquiry,DeadAnPU,Parks Maintenance & Cemeteries,there is a dead crow in albert park on the north side of the drainage ditch under a stand of trees.,9/9/21 15:41,1.0,50.39868,-104.63539,NEW ALBERT PARK,0.0,5002 MCTAVISH ST,50.39868,-104.63539,Clean up,5002   MCTAVISH ST,SOUTH,145,2021,9,4,15,Fall,11,145_cleaning_up_clean_biohazard,tree,landscape construction and management
9/10/21 1:59,Irrigation,IrrigMtnc,Parks Maintenance & Cemeteries,"behind 4144 green willow terrace - sprinkler head immediately behind our home spraying the house and yard and not the park. the sprinkler in the park is spraying our back yard, furniture and the back of the house and lower windows. can it be turned away from the house and into the park?",9/10/21 2:00,1.0,50.4228472,-104.5210964,GREEN MEADOW PARK,0.0598154700711519,3598 GREEN BANK RD,50.42271,-104.52028,sprinkler location,4144 E GREEN WILLOW TERR,EAST,19,2021,9,5,1,Fall,45,19_sprinklers_sprinkler_system_11pc,sprinkler,maintenance
9/10/21 7:05,Cemetery Maintenance,No Subtype,Parks Maintenance & Cemeteries,laura's flat had sunk and then there was hard soil on top of it. family couldn't find it so they came out with a shovel and found it. can you please level flat marker and call calvin once completed.,9/10/21 7:07,1.0,50.4240472,-104.5716978,RIVERSIDE MEMORIAL,0.0,815 Assiniboine ave east,50.4240472,-104.5716978,Ground Sinkage,815   ASSINIBOINE AVE,,20,2021,9,5,7,Fall,44,20_hole_ground_holes_sinkholes,marker,security administration
9/10/21 8:03,Parks Inquiry,ParksMnt,Parks Maintenance & Cemeteries,"this service request has been created in response to an inquiry originally sent to councillor mancinelli. this response requires subject matter expertise from the department. the department is now asked to respond directly to the resident and ensure the noted council members are copied on the response.hi,the park east-west along the north storm channel between dorthy street path crossing and courtney street right of way footbridge. as shown in attached google map photo. thanks for your interest. more trees ?are good for the environment? trees also make a park area more enjoyable, especially for all the citizens who regularily use the park paths, bridges and lawns. our parks are wonderful green zones which are so much more with treesregina has wonderful parks to wander in? thankyou for maintaining these wonderful spaces for all generations in our city ? peace, roy hillis there an action plan to replace the dead treescut down in the parks?many have been removed.",9/10/21 8:08,1.0,50.4837001,-104.6810742,CHURCH PARK,0.2574062540944136,85 CHURCH DR,50.48506,-104.67813,Replacing dead trees,155   WILLISTON DR,WEST,-1,2021,9,5,8,Fall,633,-1_tree_hazard_pruning_path,ice,winter service
9/10/21 9:43,Parks Inquiry,PlayEquMnt,Parks Maintenance & Cemeteries,"caller reported there is blood spots on play structure, whole slide and stairs covered with blood.&nbsp;please clean.",9/10/21 9:50,1.0,50.42271,-104.52028,GREEN MEADOW PARK,0.0,3598 GREEN BANK RD,50.42271,-104.52028," Safety, unsanitary",3598   GREEN BANK RD,EAST,2,2021,9,5,9,Fall,94,2_safety_conditions_unsafe_unsanitary,clean,sanitary
